model_id,stock_code,samples,mse,mae,rmse,mape,accuracy,precision,recall,f1,mcc
frets_return_l4__fixed_shrink_a075,000615.SZ,45,0.013703864025003601,0.08248557869422558,0.11706350424023536,0.985408764146702,0.6666666666666666,0.3125,0.5555555555555556,0.39999999999999997,0.20890725544918334
frets_return_l4__fixed_shrink_a075,000617.SZ,45,0.005492419946009791,0.0602931764862862,0.07411086253721373,1.0875994704520309,0.5555555555555556,0.8181818181818182,0.3333333333333333,0.4736842105263157,0.2533201985524494
frets_return_l4__fixed_shrink_a075,000627.SZ,45,0.0011975474404597576,0.028029146555733506,0.03460559839765465,1.0384721755660125,0.37777777777777777,0.1111111111111111,0.047619047619047616,0.06666666666666667,-0.3563483225498992
frets_return_l4__fixed_shrink_a075,000628.SZ,45,0.001931102631619464,0.034308788076224186,0.04394431284727825,0.9972267765397184,0.5555555555555556,0.5454545454545454,0.2857142857142857,0.37499999999999994,0.08982837383370208
frets_return_l4__fixed_shrink_a075,000631.SZ,45,0.0009538394089085515,0.024658766725204014,0.030884290649269435,265.8799197474698,0.5333333333333333,0.75,0.3333333333333333,0.46153846153846156,0.1846372364689991
frets_return_l4__fixed_shrink_a075,000632.SZ,45,0.0006569026938470804,0.020165053367640573,0.025630113028371145,57.50005634514386,0.5333333333333333,0.3125,0.3333333333333333,0.3225806451612903,-0.032826608214930636
frets_return_l4__fixed_shrink_a075,000633.SZ,45,0.002184545691964632,0.04115530763584598,0.04673912378259387,0.9617839896961939,0.5777777777777777,0.5833333333333334,0.3333333333333333,0.4242424242424242,0.14101901870444156
frets_return_l4__fixed_shrink_a075,000635.SZ,45,0.002635840958383818,0.031771821292608714,0.05134044174316986,1.063436235967652,0.5111111111111111,0.5833333333333334,0.2916666666666667,0.38888888888888895,0.06043672230190352
frets_return_l4__fixed_shrink_a075,000637.SZ,45,0.004276617362467816,0.03923954494659684,0.06539585126342355,1.070454315920125,0.6,0.25,0.25,0.25,-0.022727272727272728
frets_return_l4__fixed_shrink_a075,000638.SZ,45,0.0021767633706793266,0.03522602232470587,0.04665579675323664,0.9722961424461237,0.6,0.5,0.3333333333333333,0.4,0.12309149097933272
frets_return_l4__fixed_shrink_a075,000655.SZ,45,0.001158231657671181,0.02957242929454269,0.034032802671410727,0.9894620984448095,0.5777777777777777,0.3333333333333333,0.26666666666666666,0.2962962962962963,0.0
frets_return_l4__fixed_shrink_a075,000669.SZ,45,0.001077477000929165,0.028960452907873895,0.03282494479704673,1.0196655047228722,0.5111111111111111,0.4444444444444444,0.19047619047619047,0.26666666666666666,-0.0222717701593687
frets_return_l4__fixed_shrink_a075,000697.SZ,45,0.00487504536232815,0.05434091001063478,0.06982152506446812,0.9478514428865538,0.6,0.5,0.2777777777777778,0.35714285714285715,0.1091089451179962
frets_return_l4__fixed_shrink_a075,000707.SZ,45,0.0009942079373580592,0.021969043391032318,0.03153106305467767,0.9672330153958457,0.6,0.07142857142857142,0.16666666666666666,0.1,-0.12238038456119357
frets_return_l4__fixed_shrink_a075,000710.SZ,45,0.0070698511729340024,0.05629910904422605,0.08408240703580032,1.8013672542421293,0.4444444444444444,0.45454545454545453,0.20833333333333334,0.28571428571428575,-0.08982837383370208
frets_return_l4__fixed_shrink_a075,000718.SZ,45,0.0007727933149293274,0.020406012292692594,0.027799160327774783,439.07522339746964,0.4666666666666667,0.5882352941176471,0.37037037037037035,0.45454545454545453,-0.018712029714127994
frets_return_l4__fixed_shrink_a075,000723.SZ,45,0.0005163216443693489,0.017469212678649114,0.0227227120821734,0.9799721242603239,0.6444444444444445,0.46153846153846156,0.4,0.42857142857142855,0.1733438113203841
frets_return_l4__fixed_shrink_a075,000736.SZ,45,0.0027067559975654048,0.03952575110015456,0.052026493227637444,0.971685039666549,0.6,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.1900016266558477
frets_return_l4__fixed_shrink_a075,000738.SZ,45,0.0011044357971052195,0.02797137837882875,0.033233052780405524,0.9365226024394953,0.5777777777777777,0.26666666666666666,0.3333333333333333,0.2962962962962963,0.0
frets_return_l4__fixed_shrink_a075,000755.SZ,45,0.0010292940800819227,0.023148063523694855,0.03208261336116375,0.9176144520406613,0.7777777777777778,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.4714045207910317
frets_return_l4__fixed_shrink_a075,000820.SZ,45,0.0010341385876701703,0.0246647408949987,0.032158025245188335,0.9343176243965562,0.6444444444444445,0.14285714285714285,0.3333333333333333,0.2,0.018827751470952857
frets_return_l4__fixed_shrink_a075,000839.SZ,45,0.00038639203138351276,0.015473925974220006,0.019656857108487937,0.9531661222969147,0.6444444444444445,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.21350420507344953
frets_return_l4__fixed_shrink_a075,000906.SZ,45,0.0005581830700356365,0.017681909454727692,0.023625898290554722,1.085320940506705,0.4,0.3333333333333333,0.125,0.18181818181818182,-0.20044593143431827
frets_return_l4__fixed_shrink_a075,000927.SZ,45,0.001123269270126654,0.028472495375252812,0.033515209534279417,0.9705065835492149,0.6,0.5,0.2777777777777778,0.35714285714285715,0.1091089451179962
frets_return_l4__fixed_shrink_a075,000968.SZ,45,0.0006422808434949817,0.017607877118926876,0.025343260316995162,0.995674469513329,0.6,0.5,0.2777777777777778,0.35714285714285715,0.1091089451179962
naive,000004.SZ,45,0.00373368630858008,0.042119673639535865,0.0611038976545693,0.9333333333333333,0.7333333333333333,0.7333333333333333,1.0,0.846153846153846,0.0
naive,000005.SZ,45,0.005050357005935897,0.040917626923571,0.0710658638583666,0.9333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0
